time,target_deg,qpos_deg,qvel_deg_s,sensor_pos_deg,sensor_vel_deg_s
0.6200000000000003,42.33963460294013,72.8563873099392,-54.68404591087485,73.40322776904794,-36.70588514736435
0.6300000000000003,41.839941864971294,72.13003811224361,-72.63491976955906,72.8563873099392,-54.68404591087485
0.6400000000000003,41.29895815577914,71.22525298506426,-90.47851271793448,72.13003811224361,-72.63491976955906
0.6500000000000004,40.717217360970864,70.14390155852092,-108.1351426543347,71.22525298506426,-90.47851271793448
0.6600000000000004,40.09529358847653,68.888642785871,-125.52587726499044,70.14390155852092,-108.1351426543347
0.6700000000000004,39.433800601973836,67.46291310690505,-142.57296789659506,68.888642785871,-125.52587726499044
0.6800000000000004,38.73339121517744,65.87091033761553,-159.2002769289516,67.46291310690505,-142.57296789659506
0.6900000000000004,37.99475664759065,64.11757337564983,-175.33369619657165,65.87091033761553,-159.2002769289516
0.7000000000000004,37.21862584235526,62.2085578350545,-190.90155405953234,64.11757337564983,-175.33369619657165
0.7100000000000004,36.4057647468726,60.15020774716249,-205.8350087892015,62.2085578350545,-190.90155405953234
0.7200000000000004,35.55697555690604,57.94952348703016,-220.06842601323257,60.15020774716249,-205.8350087892015
0.7300000000000004,34.67309592491048,55.61412610646959,-233.53973805605727,57.94952348703016,-220.06842601323257
0.7400000000000004,33.75499813337065,53.15221827531527,-246.19078311543223,55.61412610646959,-233.53973805605727
0.7500000000000004,32.803588233963474,50.57254205199704,-257.96762233182284,53.15221827531527,-246.19078311543223
0.7600000000000005,31.8198051533946,47.88433372264842,-268.8208329348618,50.57254205199704,-257.96762233182284
0.7700000000000005,30.80461976679094,45.09727596475778,-278.7057757890646,47.88433372264842,-268.8208329348618
0.7800000000000005,29.759033939564286,42.22144760667159,-287.5828358086191,45.09727596475778,-278.7057757890646
0.7900000000000005,28.684079538690984,39.26727126799617,-295.41763386754127,42.22144760667159,-287.5828358086191
0.8000000000000005,27.58081741438389,36.24545917803723,-302.1812089958951,39.26727126799617,-295.41763386754127
0.8100000000000005,26.450336353161244,33.166957479795585,-307.85016982416414,36.24545917803723,-302.1812089958951
0.8200000000000005,25.293752003345823,30.04288933564317,-312.40681441524123,33.166957479795585,-307.85016982416414
0.8300000000000005,24.1122057740548,26.884497157584704,-315.83921780584694,30.04288933564317,-312.40681441524123
0.8400000000000005,22.90686370876665,23.70308428993029,-318.1412867654414,26.884497157584704,-315.83921780584694
0.8500000000000005,21.678915334577134,20.50995647523248,-319.3127814697807,23.70308428993029,-318.1412867654414
0.8600000000000005,20.42957248827954,17.31636343546154,-319.35930397709416,20.50995647523248,-319.3127814697807
0.8700000000000006,19.16006812042821,14.133440899598348,-318.2922535863192,17.31636343546154,-319.35930397709416
0.8800000000000006,17.871655078565055,10.972153406120151,-316.1287493478197,14.133440899598348,-318.2922535863192
0.8900000000000006,16.56560487081044,7.843238204255924,-312.8915201864228,10.972153406120151,-316.1287493478197
0.9000000000000006,15.243206411038035,4.757150571422424,-308.6087632833499,7.843238204255924,-312.8915201864228
0.9100000000000006,13.905764746872563,1.7240108559563938,-303.31397154660306,4.757150571422424,-308.6087632833499
0.9200000000000006,12.554599771765233,-1.2464464558190196,-297.04573117754137,1.7240108559563938,-303.31397154660306
0.9300000000000006,11.191044922418389,-4.144921360956205,-289.84749051371847,-1.2464464558190196,-297.04573117754137
0.9400000000000006,9.816445862844345,-6.962594375891663,-281.76730149354586,-4.144921360956205,-289.84749051371847
0.9500000000000006,8.432159156357526,-9.691169728352142,-272.85753524604786,-6.962594375891663,-281.76730149354586
0.9600000000000006,7.039550926810316,-12.322915462931817,-263.17457345796754,-9.691169728352142,-272.85753524604786
0.9700000000000006,5.6399955103936055,-14.850700236030892,-252.77847730990766,-12.322915462931817,-263.17457345796754
0.9800000000000006,4.234874099333066,-17.268026595053303,-241.73263590224107,-14.850700236030892,-252.77847730990766
0.9900000000000007,2.825573378819011,-19.569060557147825,-230.10339620945217,-17.268026595053303,-241.73263590224107
1.0000000000000007,1.4134841585156908,-21.748657324224833,-217.9596767077004,-19.569060557147825,-230.10339620945217
1.0100000000000007,-9.440916162010101e-14,-23.80238299336587,-205.3725669141039,-21.748657324224833,-217.9596767077004
1.0200000000000007,-1.4134841585158597,-25.72653214493583,-192.41491515699587,-23.80238299336587,-205.3725669141039
1.0300000000000007,-2.8255733788192,-27.518141214573163,-179.16090696373325,-25.72653214493583,-192.41491515699587
1.0400000000000007,-4.234874099333234,-29.17499757963469,-165.68563650615312,-27.518141214573163,-179.16090696373325
1.0500000000000007,-5.639995510393793,-30.695644315466332,-152.06467358316422,-29.17499757963469,-165.68563650615312
1.0600000000000007,-7.039550926810482,-32.079380601916384,-138.37362864500517,-30.695644315466332,-152.06467358316422
1.0700000000000007,-8.432159156357693,-33.32625778565889,-124.68771837425027,-32.079380601916384,-138.37362864500517
1.0800000000000007,-9.81644586284451,-34.4370711290053,-111.08133433464074,-33.32625778565889,-124.68771837425027
1.0900000000000007,-11.191044922418554,-35.41334730080815,-97.62761718028493,-34.4370711290053,-111.08133433464074
1.1000000000000008,-12.554599771765414,-36.25732768965631,-84.39803888481562,-35.41334730080815,-97.62761718028493
1.1100000000000008,-13.905764746872721,-36.971947643685375,-71.4619954029071,-36.25732768965631,-84.39803888481562
1.1200000000000008,-15.24320641103821,-37.5608117648395,-58.886412115412085,-36.971947643685375,-71.4619954029071
1.1300000000000008,-16.5656048708106,-38.02816540818584,-46.7353643346344,-37.5608117648395,-58.886412115412085
1.1400000000000008,-17.87165507856523,-38.37886255876925,-35.06971505834096,-38.02816540818584,-46.7353643346344
1.1500000000000008,-19.160068120428363,-38.618330279374696,-23.946772060544593,-38.37886255876925,-35.06971505834096
1.1600000000000008,-20.429572488279707,-38.752529942319114,-13.419966294441647,-38.618330279374696,-23.946772060544593
1.1700000000000008,-21.67891533457728,-38.78791547690729,-3.5385534588168692,-38.752529942319114,-13.419966294441647
1.1800000000000008,-22.90686370876681,-38.731388881351805,5.652659555547881,-38.78791547690729,-3.5385534588168692
1.1900000000000008,-24.11220577405494,-38.59025326367555,14.113561767624828,-38.731388881351805,5.652659555547881
1.2000000000000008,-25.293752003345976,-38.372163690295544,21.80895733800073,-38.59025326367555,14.113561767624828
1.2100000000000009,-26.450336353161383,-38.085076133547766,28.708755674777215,-38.372163690295544,21.80895733800073
1.2200000000000009,-27.580817414384025,-37.737194820280976,34.788131326679455,-38.085076133547766,28.708755674777215
1.2300000000000009,-28.684079538691126,-37.33691829276041,40.02765275205643,-37.737194820280976,34.788131326679455
1.2400000000000009,-29.75903393956442,-36.8927845004281,44.41337923323151,-37.33691829276041,40.02765275205643
1.2500000000000009,-30.80461976679108,-36.413415246521595,47.93692539065036,-36.8927845004281,44.41337923323151
1.260000000000001,-31.81980515339472,-35.90746031712755,50.595492939404636,-36.413415246521595,47.93692539065036
1.270000000000001,-32.8035882339636,-35.38354162191862,52.3918695208935,-35.90746031712755,50.595492939404636
1.280000000000001,-33.754998133370755,-34.85019767558341,53.33439463352038,-35.38354162191862,52.3918695208935
1.290000000000001,-34.6730959249106,-34.31582874681038,53.43689287730272,-34.85019767558341,53.33439463352038
1.300000000000001,-35.55697555690614,-33.788642997640466,52.71857491699138,-34.31582874681038,53.43689287730272
1.310000000000001,-36.405764746872705,-33.27660393008391,51.203906755656064,-33.788642997640466,52.71857491699138
1.320000000000001,-37.218625842355365,-32.78737944913782,48.922448094607766,-33.27660393008391,51.203906755656064
1.330000000000001,-37.994756647590755,-32.328292841788475,45.90866073493524,-32.78737944913782,48.922448094607766
1.340000000000001,-38.73339121517753,-31.90627596029058,42.201688149789305,-32.328292841788475,45.90866073493524
1.350000000000001,-39.43380060197392,-31.527824885052063,37.8451075238518,-31.90627596029058,42.201688149789305
1.360000000000001,-40.0952935884766,-31.19895832789002,32.88665571620439,-31.527824885052063,37.8451075238518
1.370000000000001,-40.71721736097094,-30.92517902034859,27.377930754142763,-31.19895832789002,32.88665571620439
1.380000000000001,-41.29895815577921,-30.71143831427372,21.374070607487013,-30.92517902034859,27.377930754142763
1.390000000000001,-41.839941864971365,-30.562104203025758,14.933411124796269,-30.71143831427372,21.374070607487013
1.400000000000001,-42.33963460294019,-30.480932951687322,8.117125133843603,-30.562104203025758,14.933411124796269
1.410000000000001,-42.79754323328196,-30.471044503506896,0.9888448180426717,-30.480932951687322,8.117125133843603
1.420000000000001,-43.21321585546247,-30.534901807730797,-6.3857304223900995,-30.471044503506896,0.9888448180426717
1.430000000000001,-43.58624225078843,-30.674294191045483,-13.939238331468738,-30.534901807730797,-6.3857304223900995
1.440000000000001,-43.91625428724366,-30.890324871211543,-21.603068016605928,-30.674294191045483,-13.939238331468738
1.450000000000001,-44.20292628279102,-31.183402687257242,-29.307781604570444,-30.890324871211543,-21.603068016605928
1.460000000000001,-44.44597532678122,-31.553238095953642,-36.983540869639825,-31.183402687257242,-29.307781604570444
1.470000000000001,-44.645161559151525,-31.998843459357584,-44.56053634039391,-31.553238095953642,-36.983540869639825
1.480000000000001,-44.80028840713861,-32.51853762312849,-51.96941637709037,-31.998843459357584,-44.56053634039391
1.490000000000001,-44.91120277927223,-33.10995476024447,-59.141713711598086,-32.51853762312849,-51.96941637709037
1.500000000000001,-44.97779521645793,-33.770057429808865,-66.01026695643937,-33.10995476024447,-59.141713711598086
1.5100000000000011,-45.0,-34.49515377599408,-72.50963461852182,-33.770057429808865,-66.01026695643937
1.5200000000000011,-44.97779521645792,-35.28091876795867,-78.57649919645853,-34.49515377599408,-72.50963461852182
1.5300000000000011,-44.911202779272216,-36.12241935793596,-84.15005899772967,-35.28091876795867,-78.57649919645853
1.5400000000000011,-44.80028840713859,-37.01414341176595,-89.17240538299829,-36.12241935793596,-84.15005899772967
1.5500000000000012,-44.64516155915148,-37.950032244058406,-93.58888322924588,-37.01414341176595,-89.17240538299829
1.5600000000000012,-44.44597532678117,-38.92351656906393,-97.34843250055245,-37.950032244058406,-93.58888322924588
1.5700000000000012,-44.20292628279096,-39.9275556583114,-100.40390892474733,-38.92351656906393,-97.34843250055245
1.5800000000000012,-43.916254287243596,-40.954679477263085,-102.71238189516905,-39.9275556583114,-100.40390892474733
1.5900000000000012,-43.58624225078836,-41.99703355575002,-104.2354078486935,-40.954679477263085,-102.71238189516905
1.6000000000000012,-43.213215855462394,-43.04642633088259,-104.93927751325698,-41.99703355575002,-104.2354078486935
1.6100000000000012,-42.797543233281864,-44.09437868657751,-104.7952355694915,-43.04642633088259,-104.93927751325698
1.6200000000000012,-42.339634602940095,-45.13217540088678,-103.77967143092712,-44.09437868657751,-104.7952355694915
1.6300000000000012,-41.83994186497125,-46.150918201032546,-101.8742800145765,-45.13217540088678,-103.77967143092712
1.6400000000000012,-41.29895815577909,-47.141580116508834,-99.066191547629,-46.150918201032546,-101.8742800145765
1.6500000000000012,-40.717217360970814,-48.09506081286325,-95.34806963544187,-47.141580116508834,-99.066191547629
1.6600000000000013,-40.09529358847649,-49.002242582863076,-90.71817699998189,-48.09506081286325,-95.34806963544187
1.6700000000000013,-39.43380060197377,-49.854046667715885,-85.18040848528098,-49.002242582863076,-90.71817699998189
1.6800000000000013,-38.73339121517738,-50.641489578878236,-78.74429111623556,-49.854046667715885,-85.18040848528098
1.6900000000000013,-37.994756647590584,-51.3557390907593,-71.4249511881058,-50.641489578878236,-78.74429111623556
1.7000000000000013,-37.21862584235519,-51.98816957631179,-63.24304855524922,-51.3557390907593,-71.4249511881058
1.7100000000000013,-36.40576474687252,-52.53041636109028,-54.22467847784897,-51.98816957631179,-63.24304855524922
1.7200000000000013,-35.556975556905954,-52.974428776825945,-44.40124157356667,-52.53041636109028,-54.22467847784897
1.7300000000000013,-34.6730959249104,-53.312521602886704,-33.80928260607548,-52.974428776825945,-44.40124157356667
1.7400000000000013,-33.75499813337057,-53.537424593119084,-22.49029902323885,-53.312521602886704,-33.80928260607548
1.7500000000000013,-32.80358823396341,-53.64232979645157,-10.490520333247549,-53.537424593119084,-22.49029902323885
1.7600000000000013,-31.819805153394505,-53.62093639221452,2.139340423704515,-53.64232979645157,-10.490520333247549
1.7700000000000014,-30.804619766790857,-53.46749277532835,15.344361688616369,-53.62093639221452,2.139340423704515
1.7800000000000014,-29.759033939564205,-53.176835642244875,29.06571330834739,-53.46749277532835,15.344361688616369
1.7900000000000014,-28.68407953869091,-52.744425845708555,43.240979653632166,-53.176835642244875,29.06571330834739
1.8000000000000014,-27.580817414383787,-52.16638080493333,57.80450407752189,-52.744425845708555,43.240979653632166
1.8100000000000014,-26.450336353161138,-51.43950327756092,72.68775273724128,-52.16638080493333,57.80450407752189
1.8200000000000014,-25.293752003345727,-50.561306320663064,87.81969568978596,-51.43950327756092,72.68775273724128
1.8300000000000014,-24.1122057740547,-49.53003428995308,103.1272030709985,-50.561306320663064,87.81969568978596
1.8400000000000014,-22.90686370876653,-48.344679749153705,118.53545407993698,-49.53003428995308,103.1272030709985
1.8500000000000014,-21.678915334577017,-47.00499618499776,133.96835641559505,-48.344679749153705,118.53545407993698
1.8600000000000014,-20.429572488279437,-45.511506447478936,149.34897375188217,-47.00499618499776,133.96835641559505
1.8700000000000014,-19.160068120428104,-43.865506859583135,164.5999587895803,-45.511506447478936,149.34897375188217
1.8800000000000014,-17.871655078564967,-42.0690669656728,179.6439893910332,-43.865506859583135,164.5999587895803
1.8900000000000015,-16.565604870810315,-40.12502491282492,194.40420528478853,-42.0690669656728,179.6439893910332
1.9000000000000015,-15.243206411037926,-38.03697848459084,208.80464282340782,-40.12502491282492,194.40420528478853
1.9100000000000015,-13.905764746872453,-35.80927183170874,222.7706652882099,-38.03697848459084,208.80464282340782
1.9200000000000015,-12.554599771765142,-33.44697796911115,236.22938625975954,-35.80927183170874,222.7706652882099
1.9300000000000015,-11.191044922418259,-30.955877132988054,249.1100836123094,-33.44697796911115,236.22938625975954
1.9400000000000015,-9.816445862844214,-28.342431115548816,261.3446017439234,-30.955877132988054,249.1100836123094
1.9500000000000015,-8.432159156357415,-25.613753718335364,272.86773972134523,-28.342431115548816,261.3446017439234
1.9600000000000015,-7.039550926810202,-22.777577487341013,283.617623099435,-25.613753718335364,272.86773972134523
1.9700000000000015,-5.639995510393471,-19.842216914653843,293.5360572687171,-22.777577487341013,283.617623099435
1.9800000000000015,-4.234874099332933,-16.816528311746648,302.56886029071916,-19.842216914653843,293.5360572687171
1.9900000000000015,-2.825573378818898,-13.709866578759437,310.6661732987211,-16.816528311746648,302.56886029071916
2.0000000000000013,-1.4134841585155764,-10.532039112053456,317.78274667059827,-13.709866578759437,310.6661732987211
2.010000000000001,1.8881832324020201e-13,-7.29325710885468,323.87820031987764,-10.532039112053456,317.78274667059827
2.020000000000001,1.413484158515914,-4.004084542853315,328.9172566001364,-7.29325710885468,323.87820031987764
2.0300000000000007,2.825573378819234,-0.6753850980974423,332.86994447558726,-4.004084542853315,328.9172566001364
2.0400000000000005,4.234874099333229,2.6817326396646077,335.711773776205,-0.6753850980974423,332.86994447558726
2.0500000000000003,5.639995510393728,6.055971424945629,337.42387852810214,2.6817326396646077,335.711773776205
2.06,7.039550926810417,9.43590271022614,337.993128528051,6.055971424945629,337.42387852810214
2.07,8.432159156357589,12.810024795366699,337.4122085140561,9.43590271022614,337.993128528051
2.0799999999999996,9.816445862844388,16.166821440073065,335.6796644706367,12.810024795366699,337.4122085140561
2.0899999999999994,11.191044922418392,19.49482060804216,332.7999167969098,16.166821440073065,335.6796644706367
2.099999999999999,12.554599771765234,22.7826530106079,328.78324025657366,19.49482060804216,332.7999167969098
2.109999999999999,13.905764746872508,26.019110118811593,323.64571082036935,22.7826530106079,328.78324025657366
2.1199999999999988,15.243206411037981,29.193201315836077,317.4091197024482,26.019110118811593,323.64571082036935
2.1299999999999986,16.565604870810336,32.294209866647854,310.10085508117766,29.193201315836077,317.4091197024482
2.1399999999999983,17.87165507856495,35.31174738845981,301.7537521811953,32.294209866647854,310.10085508117766
2.149999999999998,19.16006812042805,38.23580651421867,292.40591257588676,35.31174738845981,301.7537521811953
2.159999999999998,20.429572488279348,41.05681145168734,282.1004937468667,38.23580651421867,292.40591257588676
2.1699999999999977,21.678915334576924,43.76566615277185,270.88547010845133,41.05681145168734,282.1004937468667
2.1799999999999975,22.90686370876641,46.353799821467305,258.81336686954506,43.76566615277185,270.88547010845133
2.1899999999999973,24.112205774054544,48.8132095040859,245.94096826185927,46.353799821467305,258.81336686954506
2.199999999999997,25.293752003345542,51.13649952219633,232.32900181104307,48.8132095040859,245.94096826185927
2.209999999999997,26.450336353160957,53.31691752684909,218.04180046527622,51.13649952219633,232.32900181104307
2.2199999999999966,27.580817414383578,55.348386972082615,203.14694452335237,53.31691752684909,218.04180046527622
2.2299999999999964,28.68407953869068,57.22553582628798,187.714885420537,55.348386972082615,203.14694452335237
2.239999999999996,29.75903393956395,58.943721361636364,171.81855353483775,57.22553582628798,187.714885420537
2.249999999999996,30.804619766790577,60.499050884318166,155.53295226818045,58.943721361636364,171.81855353483775
2.259999999999996,31.81980515339424,61.8883982916762,138.934740735803,60.499050884318166,155.53295226818045
2.2699999999999956,32.8035882339631,63.109416366301325,122.10180746251255,61.8883982916762,138.934740735803
2.2799999999999954,33.75499813337026,64.16054474166052,105.11283753591849,63.109416366301325,122.10180746251255
2.289999999999995,34.673095924910086,65.04101349870106,88.04687570405515,64.16054474166052,105.11283753591849
2.299999999999995,35.55697555690565,65.75084237797842,70.98288792773516,65.04101349870106,88.04687570405515
2.3099999999999947,36.40576474687221,66.29083561704228,53.999323906386415,65.75084237797842,70.98288792773516
2.3199999999999945,37.21862584235487,66.6625724479421,37.17368308998242,66.29083561704228,53.999323906386415
2.3299999999999943,37.99475664759026,66.86839331463217,20.582086669006966,66.6625724479421,37.17368308998242
2.339999999999994,38.733391215177036,66.91138189462542,4.298857999324797,66.86839331463217,20.582086669006966
2.349999999999994,39.43380060197345,66.79534303332102,-11.603886130440085,66.91138189462542,4.298857999324797
2.3599999999999937,40.09529358847615,66.52477672287502,-27.056631044599843,66.79534303332102,-11.603886130440085
2.3699999999999934,40.717217360970494,66.10484828016018,-41.99284427148375,66.52477672287502,-27.056631044599843
2.3799999999999932,41.29895815577878,65.54135490013968,-56.349338002050615,66.10484828016018,-41.99284427148375
2.389999999999993,41.83994186497096,64.84068878173372,-70.06661184059466,65.54135490013968,-56.349338002050615
2.399999999999993,42.33963460293981,64.00979704286858,-83.08917388651342,64.84068878173372,-70.06661184059466
2.4099999999999926,42.7975432332816,63.0561386597502,-95.36583831183901,64.00979704286858,-83.08917388651342
2.4199999999999924,43.213215855462145,61.98763868239452,-106.84999773556733,63.0561386597502,-95.36583831183901
2.429999999999992,43.586242250788125,60.8126399939749,-117.49986884196127,61.98763868239452,-106.84999773556733
2.439999999999992,43.91625428724339,59.539852895523794,-127.27870984511112,60.8126399939749,-117.49986884196127
2.4499999999999917,44.20292628279077,58.17830280987174,-136.15500856520617,59.539852895523794,-127.27870984511112
2.4599999999999915,44.44597532678102,56.73727640934907,-144.1026400522661,58.17830280987174,-136.15500856520617
2.4699999999999913,44.64516155915135,55.22626648065399,-151.10099286950802,56.73727640934907,-144.1026400522661
2.479999999999991,44.80028840713849,53.6549158473533,-157.13506333006907,55.22626648065399,-151.10099286950802
2.489999999999991,44.911202779272145,52.0329606756892,-162.1955171664102,53.6549158473533,-157.13506333006907
2.4999999999999907,44.97779521645788,50.37017349268598,-166.27871830032203,52.0329606756892,-162.1955171664102
2.5099999999999905,45.0,48.67630624696651,-169.3867245719464,50.37017349268598,-166.27871830032203
2.5199999999999902,44.97779521645796,46.96103374219137,-171.52725047751505,48.67630624696651,-169.3867245719464
2.52999999999999,44.91120277927231,45.23389777062655,-172.7135971564816,46.96103374219137,-171.52725047751505
2.53999999999999,44.80028840713873,43.50425227004374,-172.9645500582809,45.23389777062655,-172.7135971564816
2.5499999999999896,44.64516155915168,41.78120982098381,-172.3042449059927,43.50425227004374,-172.9645500582809
2.5599999999999894,44.44597532678143,40.073589793407486,-170.76200275763247,41.78120982098381,-172.3042449059927
2.569999999999989,44.20292628279127,38.38986844196171,-168.3721351445783,40.073589793407486,-170.76200275763247
2.579999999999989,43.916254287243966,36.73813123756433,-165.17372043973745,38.38986844196171,-168.3721351445783
2.5899999999999888,43.5862422507888,35.12602770981981,-161.21035277445256,36.73813123756433,-165.17372043973745
2.5999999999999885,43.21321585546289,33.56072906000092,-156.529864981889,35.12602770981981,-161.21035277445256
2.6099999999999883,42.79754323328241,32.04888878805285,-151.18402719480684,33.56072906000092,-156.529864981889
2.619999999999988,42.33963460294072,30.596606559389464,-145.22822286633874,32.04888878805285,-151.18402719480684
2.629999999999988,41.83994186497194,29.20939551826093,-138.7211041128535,30.596606559389464,-145.22822286633874
2.6399999999999877,41.298958155779836,27.892153234286663,-131.7242283974265,29.20939551826093,-138.7211041128535
2.6499999999999875,40.71721736097162,26.649136447484903,-124.30167868017614,27.892153234286663,-131.7242283974265
2.6599999999999873,40.095293588477375,25.483939754913557,-116.51966925713438,26.649136447484903,-124.30167868017614
2.669999999999987,39.43380060197474,24.39947835899511,-108.44613959184451,25.483939754913557,-116.51966925713438
2.679999999999987,38.73339121517839,23.397974973864606,-100.15033851305058,24.39947835899511,-108.44613959184451
2.6899999999999866,37.994756647591664,22.48095096179209,-91.70240120725146,23.397974973864606,-100.15033851305058
2.6999999999999864,37.21862584235637,21.64922174702983,-83.17292147622608,22.48095096179209,-91.70240120725146
2.709999999999986,36.40576474687377,20.90289652946333,-74.63252175665009,21.64922174702983,-83.17292147622608
2.719999999999986,35.556975556907254,20.24138229534868,-66.15142341146516,20.90289652946333,-74.63252175665009
2.7299999999999858,34.673095924911806,19.663392097342097,-57.79901980065839,20.24138229534868,-66.15142341146516
2.7399999999999856,33.75499813337202,19.166957551116393,-49.6434546225704,19.663392097342097,-57.79901980065839
